imu_ax, imu_ay, odom_v, odom_w, kf_ax, kf_ay, kf_vx, kf_w, x, y, stamp, 
0.0023627877235412598, -0.01353234052658081, 0.0, 9.765219601831632e-07, 0.0007875959078470866, 0.0, 0.0, 3.2550732006105437e-07, 0.0, 0.0, 1700083982978643052, 
-0.006647646427154541, -0.017137467861175537, 0.0, -1.2190670304335072e-06, -0.0025915009824663045, 1.157393306762905e-11, -3.073498617540694e-05, -3.765719301637463e-07, 1.0243135934724694e-06, 0.0, 1700083983027536709, 
0.009452521800994873, -0.008181512355804443, 0.0, 0.0, 0.0032891571650393277, -1.8229102487638934e-12, 2.6094019419732205e-05, -6.985931218344289e-08, 3.562497018638409e-07, -9.73908310778411e-15, 1700083983077680068, 
-0.19683092832565308, 0.019221186637878418, 2.3340878552337078e-05, 0.0001972331083379686, -0.09606646096503618, -2.94797365732326e-07, -0.0030003590970119846, 9.825402766819163e-05, 0.00016284588709175043, 5.9085438961699195e-12, 1700083983128752553, 
0.10690516233444214, 0.1275322437286377, 0.010269874863562477, 0.3564051389694214, 0.005504871271987982, 0.0003896402353979791, 0.002191464503688366, 0.17779901738868747, 0.0006714897189897504, -2.1817427586428863e-06, 1700083983173666781, 
0.1824030876159668, 0.05223041772842407, 0.019183622516835495, 0.8505048751831055, 0.09420719138764769, 0.009366046586185827, 0.01821900013652889, 0.5140812621987421, 0.0018470439559958337, 1.2744677394090855e-05, 1700083983217172876, 
0.39935219287872314, 0.1294601559638977, 0.03440315844669369, 1.2987384796142578, 0.24743453688182213, 0.05407952252647364, 0.059610996902936496, 0.9072071486160573, 0.005803723202679216, 0.0002641119573793677, 1700083983377649223, 
0.1078750491142273, 0.16146594285964966, 0.034339522852063493, 1.2336289882659912, 0.177997390013826, 0.09530881666496904, 0.08886468463002645, 1.0725162314115184, 0.012480331663012897, 0.0013065183024577778, 1700083983428704747, 
0.18519926071166992, 0.04018104076385498, 0.05169598287922916, 1.179625153541565, 0.18007432183011174, 0.07261979327134077, 0.06456266057001958, 1.124795549473725, 0.017760117075517515, 0.003033366666223492, 1700083983527678486, 
0.1705271601676941, 0.1045067310333252, 0.08239873199715676, 1.1953495740890503, 0.17542669019354626, 0.09886924548271356, 0.08521585303796075, 1.1602212728970827, 0.02386863986945405, 0.005454318176843995, 1700083983717393956, 
0.06920039653778076, -0.00939875841140747, 0.0824078175100118, 1.202991247177124, 0.12060112528869386, 0.06373678598803392, 0.05406720095651915, 1.1788438251000093, 0.028888773432815523, 0.008371163635867731, 1700083983827652261, 
0.4973607659339905, 0.11170190572738647, 0.07924160067077866, 1.232194423675537, 0.3091439359968034, 0.10116925445676922, 0.08390921027912158, 1.2056990420983893, 0.03344309504408676, 0.011679335986999273, 1700083983927677572, 
0.06584358215332031, -0.032827019691467285, 0.10354792008598833, 1.200040578842163, 0.18548499935434715, 0.06505742082976905, 0.05425151975540078, 1.1991815367216976, 0.037476793845313196, 0.01546513558634471, 1700083984017011433, 
